shipment_id,order_id,item_id,carrier,tracking_number,tracking_url,shipped_date,estimated_delivery_date,actual_delivery_date,delivery_attempts,last_attempt_date,failed_delivery_reason,shipment_status
429,501,,TCC,TCC-45260-87978,https://www.tcc.com.co/rastreo/TCC-45260-87978,2025-10-29 03:00:00,2025-11-05,2025-11-01,1,2025-11-05 03:00:00,,delivered
430,503,,Interrapidísimo,INT-65456-64737,https://www.interrapidisimo.com/rastreo/INT-65456-64737,2025-08-13 23:00:00,2025-08-16,2025-08-17,1,2025-08-14 23:00:00,,delivered
431,504,,Interrapidísimo,INT-58574-64198,https://www.interrapidisimo.com/rastreo/INT-58574-64198,2025-08-08 04:00:00,2025-08-18,2025-08-10,1,2025-08-13 04:00:00,,delivered
432,505,,Interrapidísimo,INT-93986-71828,https://www.interrapidisimo.com/rastreo/INT-93986-71828,2025-06-16 11:00:00,2025-06-19,2025-06-19,2,2025-06-18 11:00:00,Zona de difícil acceso,delivered
433,506,,Interrapidísimo,INT-83573-54098,https://www.interrapidisimo.com/rastreo/INT-83573-54098,2025-10-12 15:00:00,2025-10-19,2025-10-13,1,2025-10-19 15:00:00,,delivered
434,507,,Coordinadora,COO-67404-44620,https://www.coordinadora.com/rastreo/COO-67404-44620,2025-08-14 04:00:00,2025-08-22,2025-08-15,3,2025-08-20 04:00:00,Horario de entrega no compatible,delivered
435,508,,Servientrega,SER-34382-30625,https://www.servientrega.com/rastreo/SER-34382-30625,2025-05-19 09:00:00,2025-05-27,2025-05-27,1,2025-05-23 09:00:00,,delivered
436,509,,Deprisa,DEP-31871-70768,https://www.deprisa.com/rastreo/DEP-31871-70768,2025-09-15 22:00:00,2025-09-18,2025-09-19,1,2025-09-17 22:00:00,,delivered
437,510,1495,Envía,ENV-43013-14678,https://www.envia.co/rastreo/ENV-43013-14678,2025-10-07 23:00:00,2025-10-15,2025-10-13,3,2025-10-12 23:00:00,Cliente solicitó reprogramación,delivered
438,511,,Servientrega,SER-10173-68880,https://www.servientrega.com/rastreo/SER-10173-68880,2025-04-26 08:00:00,2025-05-02,2025-04-27,1,2025-04-29 08:00:00,,delivered
439,512,,Coordinadora,COO-28931-44709,https://www.coordinadora.com/rastreo/COO-28931-44709,2025-06-22 18:00:00,2025-07-01,2025-06-28,2,2025-06-24 18:00:00,No se encontró a nadie en la dirección,returned_to_sender
440,513,1505,Envía,ENV-86677-69718,https://www.envia.co/rastreo/ENV-86677-69718,2025-07-27 13:00:00,2025-08-06,2025-08-06,2,2025-08-04 13:00:00,Dirección incorrecta o inexistente,delivered
441,514,,TCC,TCC-98319-18213,https://www.tcc.com.co/rastreo/TCC-98319-18213,2025-12-18 02:00:00,2025-12-22,2025-12-20,1,2025-12-20 02:00:00,,delivered
442,515,,Envía,ENV-66016-24301,https://www.envia.co/rastreo/ENV-66016-24301,2025-06-27 16:00:00,2025-07-02,2025-07-01,1,2025-07-01 16:00:00,,delivered
443,516,,Envía,ENV-44843-43768,https://www.envia.co/rastreo/ENV-44843-43768,2025-10-10 19:00:00,2025-10-19,2025-10-16,1,2025-10-13 19:00:00,,delivered
444,519,,Envía,ENV-20439-89825,https://www.envia.co/rastreo/ENV-20439-89825,2025-03-11 14:00:00,2025-03-18,2025-03-13,1,2025-03-17 14:00:00,,delivered
445,520,,Deprisa,DEP-71122-70906,https://www.deprisa.com/rastreo/DEP-71122-70906,2026-01-29 10:00:00,2026-02-08,2026-02-10,1,2026-02-06 10:00:00,,delivered
446,521,,Envía,ENV-62328-82370,https://www.envia.co/rastreo/ENV-62328-82370,2025-12-17 23:00:00,2025-12-22,2025-12-20,1,2025-12-19 23:00:00,,delivered
447,522,1529,Interrapidísimo,INT-96372-79110,https://www.interrapidisimo.com/rastreo/INT-96372-79110,2025-09-16 15:00:00,2025-09-23,2025-09-17,3,2025-09-20 15:00:00,Zona de difícil acceso,delivered
448,524,,Interrapidísimo,INT-35497-24679,https://www.interrapidisimo.com/rastreo/INT-35497-24679,2025-06-29 05:00:00,2025-07-09,2025-07-08,3,2025-06-30 05:00:00,Edificio cerrado / sin acceso,delivered
449,525,,Envía,ENV-77448-76248,https://www.envia.co/rastreo/ENV-77448-76248,2025-04-04 03:00:00,2025-04-12,2025-04-08,1,2025-04-08 03:00:00,,delivered
450,526,,Servientrega,SER-67072-53619,https://www.servientrega.com/rastreo/SER-67072-53619,2025-07-26 15:00:00,2025-08-03,2025-07-29,1,2025-07-31 15:00:00,,delivered
451,527,,TCC,TCC-35155-45870,https://www.tcc.com.co/rastreo/TCC-35155-45870,2025-07-31 12:00:00,2025-08-10,2025-08-12,2,2025-08-06 12:00:00,Cliente rechazó el paquete,delivered
452,530,,TCC,TCC-26176-68778,https://www.tcc.com.co/rastreo/TCC-26176-68778,2025-11-03 23:00:00,2025-11-11,2025-11-07,1,2025-11-08 23:00:00,,delivered
453,531,,Deprisa,DEP-13847-56312,https://www.deprisa.com/rastreo/DEP-13847-56312,2025-09-10 02:00:00,2025-09-14,2025-09-12,2,2025-09-11 02:00:00,Edificio cerrado / sin acceso,returned_to_sender
454,532,,TCC,TCC-15611-46648,https://www.tcc.com.co/rastreo/TCC-15611-46648,2025-04-06 17:00:00,2025-04-14,2025-04-13,1,2025-04-08 17:00:00,,delivered
455,533,,Interrapidísimo,INT-44904-91051,https://www.interrapidisimo.com/rastreo/INT-44904-91051,2025-10-25 16:00:00,2025-11-01,2025-10-28,2,2025-11-01 16:00:00,No se encontró a nadie en la dirección,delivered
456,534,,Interrapidísimo,INT-72115-21077,https://www.interrapidisimo.com/rastreo/INT-72115-21077,2025-03-13 18:00:00,2025-03-23,2025-03-16,1,2025-03-20 18:00:00,,delivered
457,536,,Servientrega,SER-21117-35057,https://www.servientrega.com/rastreo/SER-21117-35057,2025-08-23 07:00:00,2025-09-02,2025-08-29,1,2025-08-24 07:00:00,,delivered
458,538,,Coordinadora,COO-77387-26632,https://www.coordinadora.com/rastreo/COO-77387-26632,2025-11-10 16:00:00,2025-11-15,2025-11-15,1,2025-11-15 16:00:00,,delivered
459,539,,Interrapidísimo,INT-40116-48632,https://www.interrapidisimo.com/rastreo/INT-40116-48632,2025-10-26 09:00:00,2025-11-05,2025-11-04,2,2025-10-31 09:00:00,Cliente solicitó reprogramación,delivered
460,540,,Coordinadora,COO-98084-53629,https://www.coordinadora.com/rastreo/COO-98084-53629,2025-04-01 20:00:00,2025-04-06,2025-04-02,1,2025-04-05 20:00:00,,delivered
461,541,,Envía,ENV-98344-68653,https://www.envia.co/rastreo/ENV-98344-68653,2026-01-20 18:00:00,2026-01-26,2026-01-26,2,2026-01-24 18:00:00,Cliente solicitó reprogramación,delivered
462,543,,Envía,ENV-17857-95770,https://www.envia.co/rastreo/ENV-17857-95770,2025-04-27 00:00:00,2025-05-05,2025-05-07,1,2025-05-04 00:00:00,,delivered
463,544,,Interrapidísimo,INT-82341-41638,https://www.interrapidisimo.com/rastreo/INT-82341-41638,2025-05-04 17:00:00,2025-05-09,2025-05-07,2,2025-05-08 17:00:00,Dirección incorrecta o inexistente,delivered
464,545,1610,Deprisa,DEP-73930-96980,https://www.deprisa.com/rastreo/DEP-73930-96980,2025-08-06 16:00:00,2025-08-12,2025-08-09,1,2025-08-09 16:00:00,,delivered
465,546,,Coordinadora,COO-61628-32530,https://www.coordinadora.com/rastreo/COO-61628-32530,2025-11-12 07:00:00,2025-11-22,2025-11-17,1,2025-11-13 07:00:00,,delivered
466,547,,Deprisa,DEP-76070-97377,https://www.deprisa.com/rastreo/DEP-76070-97377,2025-11-22 03:00:00,2025-12-02,2025-12-03,1,2025-11-28 03:00:00,,delivered
467,549,1624,Coordinadora,COO-95296-85966,https://www.coordinadora.com/rastreo/COO-95296-85966,2025-04-04 21:00:00,2025-04-14,2025-04-15,1,2025-04-12 21:00:00,,delivered
468,550,,TCC,TCC-60573-92022,https://www.tcc.com.co/rastreo/TCC-60573-92022,2026-01-14 06:00:00,2026-01-19,2026-01-18,1,2026-01-19 06:00:00,,delivered
469,551,,TCC,TCC-15803-78473,https://www.tcc.com.co/rastreo/TCC-15803-78473,2025-06-17 11:00:00,2025-06-24,2025-06-24,1,2025-06-18 11:00:00,,delivered
470,552,,Servientrega,SER-22130-41668,https://www.servientrega.com/rastreo/SER-22130-41668,2026-01-08 22:00:00,2026-01-17,2026-01-12,3,2026-01-12 22:00:00,Dirección incorrecta o inexistente,delivered
471,554,1643,Deprisa,DEP-42337-89614,https://www.deprisa.com/rastreo/DEP-42337-89614,2025-08-15 18:00:00,2025-08-25,2025-08-20,1,2025-08-21 18:00:00,,delivered
472,556,,Envía,ENV-30875-10382,https://www.envia.co/rastreo/ENV-30875-10382,2025-05-15 14:00:00,2025-05-22,2025-05-18,3,2025-05-21 14:00:00,Dirección incorrecta o inexistente,delivered
473,557,,TCC,TCC-32085-32499,https://www.tcc.com.co/rastreo/TCC-32085-32499,2025-08-28 05:00:00,2025-09-06,2025-09-06,1,2025-08-31 05:00:00,,delivered
474,558,,Deprisa,DEP-74170-47035,https://www.deprisa.com/rastreo/DEP-74170-47035,2025-12-15 01:00:00,2025-12-25,2025-12-27,1,2025-12-16 01:00:00,,delivered
475,560,1662,Coordinadora,COO-55862-88020,https://www.coordinadora.com/rastreo/COO-55862-88020,2025-07-01 11:00:00,2025-07-08,2025-07-05,2,2025-07-07 11:00:00,Edificio cerrado / sin acceso,delivered
476,561,,TCC,TCC-36197-24319,https://www.tcc.com.co/rastreo/TCC-36197-24319,2025-07-09 20:00:00,2025-07-18,2025-07-14,1,2025-07-14 20:00:00,,delivered
477,563,,Servientrega,SER-82380-14430,https://www.servientrega.com/rastreo/SER-82380-14430,2025-05-12 02:00:00,2025-05-20,2025-05-21,1,2025-05-17 02:00:00,,delivered
478,564,,TCC,TCC-56226-18711,https://www.tcc.com.co/rastreo/TCC-56226-18711,2025-03-19 18:00:00,2025-03-25,2025-03-22,1,2025-03-21 18:00:00,,delivered
479,565,,Coordinadora,COO-64752-29441,https://www.coordinadora.com/rastreo/COO-64752-29441,2025-12-21 14:00:00,2025-12-26,2025-12-27,1,2025-12-24 14:00:00,,delivered
480,566,,Coordinadora,COO-36357-60580,https://www.coordinadora.com/rastreo/COO-36357-60580,2025-03-14 18:00:00,2025-03-23,2025-03-19,1,2025-03-16 18:00:00,,returned_to_sender
481,567,,Deprisa,DEP-49970-43908,https://www.deprisa.com/rastreo/DEP-49970-43908,2025-02-25 22:00:00,2025-03-07,2025-03-02,1,2025-03-06 22:00:00,,delivered
482,568,,Envía,ENV-18217-60157,https://www.envia.co/rastreo/ENV-18217-60157,2025-05-13 05:00:00,2025-05-21,2025-05-16,1,2025-05-16 05:00:00,,delivered
483,569,,Deprisa,DEP-34734-15825,https://www.deprisa.com/rastreo/DEP-34734-15825,2026-01-14 19:00:00,2026-01-24,2026-01-22,1,2026-01-15 19:00:00,,delivered
484,570,,Deprisa,DEP-78449-71798,https://www.deprisa.com/rastreo/DEP-78449-71798,2025-06-06 04:00:00,2025-06-16,2025-06-07,1,2025-06-11 04:00:00,,delivered
485,571,,Envía,ENV-24413-63501,https://www.envia.co/rastreo/ENV-24413-63501,2025-02-19 21:00:00,2025-03-01,2025-02-20,1,2025-02-22 21:00:00,,delivered
486,572,,Servientrega,SER-89239-82677,https://www.servientrega.com/rastreo/SER-89239-82677,2025-10-24 05:00:00,2025-11-03,2025-10-28,2,2025-10-28 05:00:00,Cliente solicitó reprogramación,delivered
487,573,,Servientrega,SER-27985-86092,https://www.servientrega.com/rastreo/SER-27985-86092,2025-05-06 23:00:00,2025-05-14,2025-05-13,1,2025-05-09 23:00:00,,delivered
488,574,1708,TCC,TCC-91806-65762,https://www.tcc.com.co/rastreo/TCC-91806-65762,2025-10-26 18:00:00,2025-11-03,2025-11-04,1,2025-10-30 18:00:00,,delivered
489,575,,Deprisa,DEP-46546-36072,https://www.deprisa.com/rastreo/DEP-46546-36072,2025-12-02 03:00:00,2025-12-04,2025-12-05,1,2025-12-04 03:00:00,,delivered
490,576,,Interrapidísimo,INT-43300-16414,https://www.interrapidisimo.com/rastreo/INT-43300-16414,2025-11-24 10:00:00,2025-12-04,2025-11-26,1,2025-12-02 10:00:00,,delivered
491,577,1716,TCC,TCC-73737-22712,https://www.tcc.com.co/rastreo/TCC-73737-22712,2025-05-16 18:00:00,2025-05-24,2025-05-21,1,2025-05-18 18:00:00,,delivered
492,579,,Envía,ENV-82220-86623,https://www.envia.co/rastreo/ENV-82220-86623,2025-06-08 18:00:00,2025-06-16,2025-06-10,1,2025-06-14 18:00:00,,delivered
493,580,1724,Interrapidísimo,INT-74338-39329,https://www.interrapidisimo.com/rastreo/INT-74338-39329,2025-02-23 14:00:00,2025-03-05,2025-03-07,2,2025-02-26 14:00:00,Horario de entrega no compatible,delivered
494,581,,Envía,ENV-77294-25569,https://www.envia.co/rastreo/ENV-77294-25569,2025-12-27 16:00:00,2026-01-06,2026-01-04,1,2026-01-02 16:00:00,,delivered
495,582,,Deprisa,DEP-98392-98492,https://www.deprisa.com/rastreo/DEP-98392-98492,2025-06-15 12:00:00,2025-06-19,2025-06-21,1,2025-06-16 12:00:00,,delivered
496,583,,Coordinadora,COO-87560-68567,https://www.coordinadora.com/rastreo/COO-87560-68567,2025-05-16 03:00:00,2025-05-21,2025-05-22,2,2025-05-17 03:00:00,Edificio cerrado / sin acceso,returned_to_sender
497,584,,Deprisa,DEP-56918-76423,https://www.deprisa.com/rastreo/DEP-56918-76423,2025-07-31 07:00:00,2025-08-09,2025-08-06,1,2025-08-08 07:00:00,,delivered
498,585,,Interrapidísimo,INT-81982-29433,https://www.interrapidisimo.com/rastreo/INT-81982-29433,2025-10-06 10:00:00,2025-10-14,2025-10-12,1,2025-10-14 10:00:00,,delivered
499,586,,Coordinadora,COO-80149-45303,https://www.coordinadora.com/rastreo/COO-80149-45303,2025-10-13 12:00:00,2025-10-22,2025-10-23,2,2025-10-15 12:00:00,Cliente solicitó reprogramación,delivered
500,587,1742,TCC,TCC-84859-39970,https://www.tcc.com.co/rastreo/TCC-84859-39970,2025-12-29 20:00:00,2026-01-08,2026-01-02,1,2026-01-04 20:00:00,,delivered
501,590,1749,Deprisa,DEP-91550-47720,https://www.deprisa.com/rastreo/DEP-91550-47720,2026-01-15 13:00:00,2026-01-24,2026-01-24,1,2026-01-19 13:00:00,,delivered
502,591,,Deprisa,DEP-29429-38689,https://www.deprisa.com/rastreo/DEP-29429-38689,2025-05-08 01:00:00,2025-05-14,2025-05-10,1,2025-05-14 01:00:00,,delivered
503,592,,Deprisa,DEP-36259-19082,https://www.deprisa.com/rastreo/DEP-36259-19082,2025-03-15 01:00:00,2025-03-25,2025-03-16,1,2025-03-23 01:00:00,,delivered
504,593,1758,Envía,ENV-63889-31074,https://www.envia.co/rastreo/ENV-63889-31074,2025-05-20 00:00:00,2025-05-30,2025-06-01,1,2025-05-21 00:00:00,,delivered
505,594,,Interrapidísimo,INT-92721-60819,https://www.interrapidisimo.com/rastreo/INT-92721-60819,2025-03-15 12:00:00,2025-03-21,2025-03-22,1,2025-03-19 12:00:00,,delivered
506,597,,Envía,ENV-99424-53981,https://www.envia.co/rastreo/ENV-99424-53981,2025-11-25 04:00:00,2025-12-05,2025-12-02,1,2025-11-27 04:00:00,,delivered
507,598,,Servientrega,SER-34122-57096,https://www.servientrega.com/rastreo/SER-34122-57096,2025-08-20 12:00:00,2025-08-29,2025-08-24,1,2025-08-23 12:00:00,,delivered
508,599,,Interrapidísimo,INT-24653-83062,https://www.interrapidisimo.com/rastreo/INT-24653-83062,2025-09-19 01:00:00,2025-09-28,2025-09-28,1,2025-09-26 01:00:00,,delivered
509,600,,Deprisa,DEP-73915-93923,https://www.deprisa.com/rastreo/DEP-73915-93923,2026-01-10 20:00:00,2026-01-20,2026-01-22,2,2026-01-15 20:00:00,No se encontró a nadie en la dirección,delivered
510,601,,Envía,ENV-53998-15057,https://www.envia.co/rastreo/ENV-53998-15057,2025-06-07 08:00:00,2025-06-15,2025-06-09,1,2025-06-14 08:00:00,,delivered
511,602,,Coordinadora,COO-35146-41894,https://www.coordinadora.com/rastreo/COO-35146-41894,2025-04-17 17:00:00,2025-04-25,2025-04-22,1,2025-04-25 17:00:00,,delivered
512,604,,Deprisa,DEP-99556-76325,https://www.deprisa.com/rastreo/DEP-99556-76325,2025-04-28 15:00:00,2025-05-01,2025-05-03,2,2025-04-29 15:00:00,Zona de difícil acceso,delivered
513,605,,TCC,TCC-83670-23223,https://www.tcc.com.co/rastreo/TCC-83670-23223,2025-07-25 19:00:00,2025-08-02,2025-07-31,2,2025-07-28 19:00:00,Cliente rechazó el paquete,delivered
514,607,,Envía,ENV-33120-12228,https://www.envia.co/rastreo/ENV-33120-12228,2025-05-22 04:00:00,2025-05-30,2025-05-27,1,2025-05-25 04:00:00,,delivered
515,608,,Coordinadora,COO-60227-72844,https://www.coordinadora.com/rastreo/COO-60227-72844,2025-04-10 06:00:00,2025-04-19,2025-04-21,1,2025-04-19 06:00:00,,delivered
516,609,,Deprisa,DEP-97259-18549,https://www.deprisa.com/rastreo/DEP-97259-18549,2025-12-19 00:00:00,2025-12-26,2025-12-28,1,2025-12-21 00:00:00,,delivered
517,611,,Servientrega,SER-96268-89923,https://www.servientrega.com/rastreo/SER-96268-89923,2025-12-02 19:00:00,2025-12-05,2025-12-05,1,2025-12-04 19:00:00,,delivered
518,613,,Interrapidísimo,INT-69245-97183,https://www.interrapidisimo.com/rastreo/INT-69245-97183,2025-05-26 08:00:00,2025-06-04,2025-05-27,1,2025-05-29 08:00:00,,returned_to_sender
519,614,,TCC,TCC-65844-68771,https://www.tcc.com.co/rastreo/TCC-65844-68771,2025-11-11 10:00:00,2025-11-14,2025-11-12,2,2025-11-13 10:00:00,Zona de difícil acceso,delivered
520,615,,Servientrega,SER-57644-75728,https://www.servientrega.com/rastreo/SER-57644-75728,2025-03-16 04:00:00,2025-03-25,2025-03-21,2,2025-03-17 04:00:00,No se encontró a nadie en la dirección,delivered
521,616,,Coordinadora,COO-86480-11088,https://www.coordinadora.com/rastreo/COO-86480-11088,2025-09-12 18:00:00,2025-09-22,2025-09-14,1,2025-09-15 18:00:00,,delivered
522,617,,Servientrega,SER-13467-61460,https://www.servientrega.com/rastreo/SER-13467-61460,2025-11-29 10:00:00,2025-12-09,2025-12-09,1,2025-12-08 10:00:00,,delivered
523,619,,Deprisa,DEP-24835-73861,https://www.deprisa.com/rastreo/DEP-24835-73861,2025-04-02 14:00:00,2025-04-12,2025-04-04,1,2025-04-09 14:00:00,,delivered
524,620,,TCC,TCC-51370-23546,https://www.tcc.com.co/rastreo/TCC-51370-23546,2025-08-14 01:00:00,2025-08-19,2025-08-21,1,2025-08-17 01:00:00,,returned_to_sender
525,621,,Deprisa,DEP-38887-53144,https://www.deprisa.com/rastreo/DEP-38887-53144,2025-08-08 10:00:00,2025-08-12,2025-08-12,3,2025-08-10 10:00:00,Zona de difícil acceso,delivered
526,623,1848,Envía,ENV-62254-32717,https://www.envia.co/rastreo/ENV-62254-32717,2025-10-13 17:00:00,2025-10-21,2025-10-14,1,2025-10-18 17:00:00,,delivered
527,624,,Servientrega,SER-71450-92736,https://www.servientrega.com/rastreo/SER-71450-92736,2025-03-08 17:00:00,2025-03-16,2025-03-17,2,2025-03-13 17:00:00,Zona de difícil acceso,delivered
528,625,,Deprisa,DEP-83825-91779,https://www.deprisa.com/rastreo/DEP-83825-91779,2025-05-12 04:00:00,2025-05-22,2025-05-23,1,2025-05-13 04:00:00,,delivered
529,627,,TCC,TCC-61906-72563,https://www.tcc.com.co/rastreo/TCC-61906-72563,2025-02-15 05:00:00,2025-02-25,2025-02-18,2,2025-02-17 05:00:00,Edificio cerrado / sin acceso,delivered
530,628,,Coordinadora,COO-53796-17841,https://www.coordinadora.com/rastreo/COO-53796-17841,2025-10-28 10:00:00,2025-11-07,2025-11-01,1,2025-11-02 10:00:00,,delivered
531,629,,Envía,ENV-83911-80657,https://www.envia.co/rastreo/ENV-83911-80657,2025-10-04 12:00:00,2025-10-13,2025-10-07,1,2025-10-11 12:00:00,,delivered
532,630,,TCC,TCC-83514-47501,https://www.tcc.com.co/rastreo/TCC-83514-47501,2025-07-17 16:00:00,2025-07-25,2025-07-27,1,2025-07-21 16:00:00,,delivered
533,631,,Deprisa,DEP-24192-28459,https://www.deprisa.com/rastreo/DEP-24192-28459,2025-05-23 12:00:00,2025-06-02,2025-05-26,1,2025-05-25 12:00:00,,delivered
534,632,,Coordinadora,COO-65386-64101,https://www.coordinadora.com/rastreo/COO-65386-64101,2025-05-25 09:00:00,2025-05-30,2025-06-01,1,2025-05-30 09:00:00,,delivered
535,633,,Servientrega,SER-71128-68966,https://www.servientrega.com/rastreo/SER-71128-68966,2025-10-13 03:00:00,2025-10-23,2025-10-16,1,2025-10-20 03:00:00,,delivered
536,634,,Envía,ENV-85037-41271,https://www.envia.co/rastreo/ENV-85037-41271,2025-12-19 22:00:00,2025-12-26,2025-12-22,2,2025-12-26 22:00:00,Dirección incorrecta o inexistente,delivered
537,636,,Interrapidísimo,INT-38303-94982,https://www.interrapidisimo.com/rastreo/INT-38303-94982,2025-12-23 08:00:00,2026-01-01,2026-01-02,1,2025-12-25 08:00:00,,delivered
538,639,,Interrapidísimo,INT-40981-78250,https://www.interrapidisimo.com/rastreo/INT-40981-78250,2025-12-20 20:00:00,2025-12-28,2025-12-27,1,2025-12-22 20:00:00,,delivered
539,640,1897,Deprisa,DEP-30078-23707,https://www.deprisa.com/rastreo/DEP-30078-23707,2025-12-20 01:00:00,2025-12-28,2025-12-30,2,2025-12-22 01:00:00,Cliente solicitó reprogramación,delivered
540,641,,Interrapidísimo,INT-69379-16367,https://www.interrapidisimo.com/rastreo/INT-69379-16367,2025-05-15 20:00:00,2025-05-19,2025-05-17,1,2025-05-19 20:00:00,,delivered
541,642,,Interrapidísimo,INT-31991-74612,https://www.interrapidisimo.com/rastreo/INT-31991-74612,2025-12-20 04:00:00,2025-12-30,2025-12-25,1,2025-12-27 04:00:00,,delivered
542,643,1905,Coordinadora,COO-62834-42205,https://www.coordinadora.com/rastreo/COO-62834-42205,2025-07-09 13:00:00,2025-07-19,2025-07-19,1,2025-07-15 13:00:00,,delivered
543,644,1910,Coordinadora,COO-80875-52290,https://www.coordinadora.com/rastreo/COO-80875-52290,2025-03-02 12:00:00,2025-03-08,2025-03-04,2,2025-03-06 12:00:00,Dirección incorrecta o inexistente,delivered
544,646,,Servientrega,SER-65463-81768,https://www.servientrega.com/rastreo/SER-65463-81768,2025-06-27 02:00:00,2025-07-04,2025-06-28,1,2025-06-30 02:00:00,,delivered
545,647,,Coordinadora,COO-46271-91801,https://www.coordinadora.com/rastreo/COO-46271-91801,2026-01-20 02:00:00,2026-01-30,2026-01-25,1,2026-01-27 02:00:00,,delivered
546,648,,TCC,TCC-24344-65997,https://www.tcc.com.co/rastreo/TCC-24344-65997,2025-03-17 08:00:00,2025-03-27,2025-03-18,2,2025-03-21 08:00:00,Horario de entrega no compatible,delivered
547,650,,Deprisa,DEP-88279-58557,https://www.deprisa.com/rastreo/DEP-88279-58557,2026-01-20 07:00:00,2026-01-27,2026-01-25,2,2026-01-21 07:00:00,Cliente solicitó reprogramación,delivered
548,651,1928,Interrapidísimo,INT-98115-14524,https://www.interrapidisimo.com/rastreo/INT-98115-14524,2025-08-04 10:00:00,2025-08-09,2025-08-11,3,2025-08-08 10:00:00,Cliente solicitó reprogramación,delivered
549,652,1933,Envía,ENV-28488-12469,https://www.envia.co/rastreo/ENV-28488-12469,2025-10-13 06:00:00,2025-10-23,2025-10-19,1,2025-10-14 06:00:00,,delivered
550,653,,Interrapidísimo,INT-39910-11061,https://www.interrapidisimo.com/rastreo/INT-39910-11061,2025-11-16 11:00:00,2025-11-20,2025-11-18,1,2025-11-20 11:00:00,,delivered
551,654,,Servientrega,SER-44439-73059,https://www.servientrega.com/rastreo/SER-44439-73059,2025-02-23 04:00:00,2025-03-03,2025-03-05,2,2025-02-24 04:00:00,Cliente rechazó el paquete,delivered
552,655,,TCC,TCC-88013-98601,https://www.tcc.com.co/rastreo/TCC-88013-98601,2025-12-27 05:00:00,2025-12-29,2025-12-28,1,2025-12-29 05:00:00,,delivered
553,656,1944,Envía,ENV-17202-98782,https://www.envia.co/rastreo/ENV-17202-98782,2026-01-17 21:00:00,2026-01-22,2026-01-19,1,2026-01-22 21:00:00,,delivered
554,658,,Servientrega,SER-64846-75744,https://www.servientrega.com/rastreo/SER-64846-75744,2026-01-27 09:00:00,2026-01-31,2026-01-30,1,2026-01-31 09:00:00,,delivered
555,659,,Envía,ENV-42352-98272,https://www.envia.co/rastreo/ENV-42352-98272,2025-08-10 09:00:00,2025-08-20,2025-08-20,2,2025-08-12 09:00:00,Edificio cerrado / sin acceso,delivered
556,661,,TCC,TCC-58642-91666,https://www.tcc.com.co/rastreo/TCC-58642-91666,2025-03-02 20:00:00,2025-03-12,2025-03-03,1,2025-03-05 20:00:00,,delivered
557,663,,Envía,ENV-56222-66556,https://www.envia.co/rastreo/ENV-56222-66556,2025-12-06 13:00:00,2025-12-13,2025-12-11,1,2025-12-12 13:00:00,,delivered
558,664,,TCC,TCC-35208-72774,https://www.tcc.com.co/rastreo/TCC-35208-72774,2025-03-18 15:00:00,2025-03-24,2025-03-20,1,2025-03-20 15:00:00,,delivered
559,665,,Interrapidísimo,INT-80092-13052,https://www.interrapidisimo.com/rastreo/INT-80092-13052,2025-03-14 10:00:00,2025-03-23,2025-03-22,1,2025-03-21 10:00:00,,delivered
560,666,,Servientrega,SER-53402-61545,https://www.servientrega.com/rastreo/SER-53402-61545,2025-10-27 11:00:00,2025-11-05,2025-10-29,1,2025-10-28 11:00:00,,delivered
561,667,,Deprisa,DEP-40297-59641,https://www.deprisa.com/rastreo/DEP-40297-59641,2025-12-16 17:00:00,2025-12-23,2025-12-18,2,2025-12-21 17:00:00,Cliente solicitó reprogramación,delivered
562,668,,Envía,ENV-64816-37521,https://www.envia.co/rastreo/ENV-64816-37521,2025-12-14 20:00:00,2025-12-24,2025-12-20,1,2025-12-18 20:00:00,,delivered
563,669,,TCC,TCC-17941-12813,https://www.tcc.com.co/rastreo/TCC-17941-12813,2025-11-25 04:00:00,2025-11-30,2025-11-29,1,2025-11-26 04:00:00,,delivered
564,670,,Servientrega,SER-39989-41408,https://www.servientrega.com/rastreo/SER-39989-41408,2025-10-03 09:00:00,2025-10-13,2025-10-05,2,2025-10-10 09:00:00,Dirección incorrecta o inexistente,delivered
565,671,1984,Deprisa,DEP-75581-35340,https://www.deprisa.com/rastreo/DEP-75581-35340,2025-11-11 05:00:00,2025-11-21,2025-11-20,2,2025-11-19 05:00:00,Zona de difícil acceso,delivered
566,673,,Interrapidísimo,INT-84794-83640,https://www.interrapidisimo.com/rastreo/INT-84794-83640,2025-06-25 23:00:00,2025-07-04,2025-06-29,1,2025-06-26 23:00:00,,delivered
567,675,,TCC,TCC-38394-50990,https://www.tcc.com.co/rastreo/TCC-38394-50990,2025-05-14 22:00:00,2025-05-20,2025-05-22,1,2025-05-15 22:00:00,,delivered
568,678,,Servientrega,SER-10059-40099,https://www.servientrega.com/rastreo/SER-10059-40099,2025-08-11 11:00:00,2025-08-18,2025-08-12,1,2025-08-13 11:00:00,,delivered
569,679,,Coordinadora,COO-92595-40105,https://www.coordinadora.com/rastreo/COO-92595-40105,2026-01-15 06:00:00,2026-01-25,2026-01-23,3,2026-01-16 06:00:00,Cliente rechazó el paquete,returned_to_sender
570,680,,Coordinadora,COO-59736-81930,https://www.coordinadora.com/rastreo/COO-59736-81930,2025-07-31 11:00:00,2025-08-06,2025-08-01,1,2025-08-02 11:00:00,,delivered
