item_id,order_id,product_id,qty,unit_price,warranty_expires_at,return_deadline,item_status
1530,522,5191,2,535679.00,2026-09-17,,active
1531,522,5049,3,666254.00,2027-03-17,2025-11-16,active
1532,523,5148,1,382097.00,,,active
1533,523,5007,3,1088354.00,,,active
1534,523,5166,2,5546284.00,,,active
1535,523,5194,3,910549.00,,,active
1536,523,5089,3,1890139.00,,,active
1537,524,5048,1,5504.00,2028-07-08,2025-09-06,active
1538,524,5074,2,1919976.00,2028-07-08,2025-09-06,active
1539,524,5103,3,10598.00,2027-01-08,2025-09-06,active
1540,524,5175,2,1821611.00,2027-01-08,,active
1541,525,5102,2,114914.00,2026-10-08,,active
1542,525,5117,1,1113095.00,2028-04-08,2025-05-08,active
1543,525,5014,1,1612975.00,2027-04-08,,active
1544,525,5162,3,193787.00,2026-04-08,2025-06-07,active
1545,525,5065,1,1795521.00,2026-10-08,,active
1546,526,5056,1,5518992.00,2026-01-29,2025-09-27,active
1547,526,5044,3,441347.00,2028-07-29,2025-08-28,active
1548,526,5043,3,278397.00,2026-07-29,2025-09-27,active
1549,526,5139,2,897966.00,2027-01-29,2025-08-28,active
1550,527,5106,1,886910.00,2028-08-12,2025-09-11,active
1551,527,5062,3,1105744.00,2026-08-12,2025-09-11,active
1552,527,5026,3,582248.00,2026-02-12,,active
1553,527,5031,1,425567.00,2027-02-12,,active
1554,527,5165,1,447081.00,2026-08-12,2025-10-11,active
1555,528,5046,2,71945.00,,,active
1556,528,5036,2,143242.00,,,active
1557,528,5132,2,359991.00,,,active
1558,529,5007,2,1088354.00,,,active
1559,529,5034,3,1942393.00,,,active
1560,529,5112,3,2892741.00,,,active
1561,529,5053,2,84501.00,,,active
1562,530,5040,1,1047504.00,2026-05-07,2025-12-07,active
1563,530,5185,3,1300446.00,2026-05-07,2025-12-07,active
1564,530,5117,2,1113095.00,2028-11-07,2025-12-07,active
1565,530,5037,1,188969.00,2026-11-07,,active
1566,531,5105,1,389337.00,2026-09-12,2025-10-12,active
1567,532,5188,1,602431.00,2026-10-13,,active
1568,532,5084,1,941700.00,2025-10-13,2025-06-12,active
1569,532,5027,1,135104.00,2028-04-13,2025-06-12,active
1570,532,5009,2,193246.00,2026-04-13,2025-06-12,active
1571,532,5128,2,741215.00,2026-10-13,2025-06-12,replaced
1572,533,5171,2,6516599.00,2026-10-28,2025-12-27,active
1573,533,5141,1,381230.00,2026-10-28,2025-12-27,active
1574,533,5084,1,941700.00,2026-04-28,2025-12-27,replaced
1575,533,5120,3,1814519.00,2027-10-28,2025-12-27,active
1576,533,5040,2,1047504.00,2026-04-28,2025-11-27,active
1577,534,5018,1,693765.00,2025-09-16,2025-04-15,active
1578,535,5120,1,1814519.00,,,active
1579,535,5045,3,74760.00,,,active
1580,535,5013,3,711029.00,,,active
1581,535,5126,1,357192.00,,,active
1582,536,5038,2,439435.00,2028-08-29,2025-10-28,active
1583,536,5044,2,441347.00,2028-08-29,2025-09-28,active
1584,536,5026,2,582248.00,2026-02-28,,active
1585,536,5187,1,361647.00,2028-08-29,2025-10-28,active
1586,537,5087,1,223755.00,,,active
1587,537,5119,2,185159.00,,,active
1588,538,5040,3,1047504.00,2026-05-15,2025-12-15,active
1589,538,5051,1,948889.00,2028-11-15,2026-01-14,active
1590,539,5150,2,995758.00,2026-05-04,2025-12-04,active
1591,539,5029,1,900141.00,2026-05-04,,active
1592,539,5199,3,1886371.00,2026-05-04,2025-12-04,active
1593,539,5042,1,408178.00,2026-05-04,2025-12-04,active
1594,539,5165,3,447081.00,2026-11-04,2026-01-03,active
1595,540,5157,2,123811.00,2025-10-02,2025-05-02,active
1596,540,5046,3,71945.00,2027-04-02,2025-06-01,active
1597,540,5004,2,1479197.00,2028-04-02,2025-06-01,active
1598,540,5023,2,597469.00,2028-04-02,2025-05-02,active
1599,540,5010,3,1799134.00,2027-04-02,2025-05-02,active
1600,541,5087,3,223755.00,2028-01-26,2026-03-27,active
1601,542,5078,3,605630.00,,,active
1602,542,5004,2,1479197.00,,,active
1603,543,5145,2,793475.00,2027-05-07,,active
1604,543,5150,1,995758.00,2025-11-07,2025-06-06,active
1605,544,5162,1,193787.00,2026-05-07,2025-07-06,active
1606,544,5172,3,1113668.00,2025-11-07,,refunded
1607,544,5160,1,391685.00,2026-11-07,2025-07-06,active
1608,544,5074,2,1919976.00,2028-05-07,2025-07-06,returned
1609,544,5145,2,793475.00,2027-05-07,,active
1610,545,5162,2,193787.00,2026-08-09,2025-10-08,active
1611,545,5090,2,846449.00,2027-02-09,2025-09-08,returned
1612,545,5137,3,142277.00,2027-08-09,2025-09-08,active
1613,545,5087,3,223755.00,2027-08-09,2025-10-08,active
1614,546,5092,1,175729.00,2028-11-17,2025-12-17,active
1615,546,5160,2,391685.00,2027-05-17,2026-01-16,active
1616,547,5082,1,125020.00,2027-12-03,,active
1617,547,5035,1,831755.00,2028-12-03,2026-01-02,active
1618,547,5097,3,379457.00,2026-06-03,,active
1619,547,5163,1,122885.00,2027-06-03,,active
1620,548,5140,3,321076.00,,,active
1621,548,5139,2,897966.00,,,active
1622,548,5051,1,948889.00,,,active
1623,548,5172,2,1113668.00,,,active
1624,549,5193,3,335487.00,2026-04-15,,active
1625,549,5034,2,1942393.00,2028-04-15,2025-06-14,active
1626,549,5152,2,404955.00,2026-04-15,,returned
1627,549,5105,2,389337.00,2026-04-15,2025-05-15,active
1628,549,5038,1,439435.00,2028-04-15,2025-06-14,active
1629,550,5074,3,1919976.00,2029-01-18,2026-03-19,active
1630,550,5108,2,93371.00,2027-07-18,2026-02-17,active
1631,550,5089,1,1890139.00,2029-01-18,,active
1632,551,5086,2,396898.00,2025-12-24,2025-07-24,active
1633,551,5129,2,1918131.00,2028-06-24,2025-07-24,active
1634,551,5043,2,278397.00,2026-06-24,2025-08-23,active
1635,551,5163,3,122885.00,2026-12-24,,active
1636,551,5169,3,1481280.00,2026-12-24,,returned
1637,552,5172,1,1113668.00,2026-07-12,,active
1638,552,5057,1,2892891.00,2027-01-12,2026-03-13,active
1639,552,5027,2,135104.00,2029-01-12,2026-03-13,active
1640,552,5097,2,379457.00,2026-07-12,,returned
1641,552,5082,2,125020.00,2028-01-12,,active
1642,553,5109,3,234582.00,,,active
1643,554,5152,3,404955.00,2026-08-20,,active
1644,554,5074,1,1919976.00,2028-08-20,2025-10-19,active
1645,554,5024,1,784960.00,2026-08-20,,active
1646,554,5028,3,331744.00,2026-02-20,,active
1647,555,5168,2,5325990.00,,,active
1648,556,5029,1,900141.00,2025-11-18,,refunded
1649,556,5142,2,202937.00,2027-05-18,,active
1650,557,5050,3,410789.00,2028-09-06,,active
1651,557,5024,3,784960.00,2026-09-06,,replaced
1652,557,5110,2,449762.00,2027-09-06,2025-10-06,active
1653,557,5097,3,379457.00,2026-03-06,,active
1654,558,5154,2,429259.00,2027-06-27,2026-01-26,active
1655,558,5130,1,1285765.00,2026-06-27,2026-01-26,refunded
1656,558,5196,1,416341.00,2027-06-27,2026-02-25,active
1657,559,5144,1,1926066.00,,,active
1658,559,5131,2,898570.00,,,active
1659,559,5080,2,236237.00,,,active
1660,559,5022,2,381336.00,,,active
1661,559,5073,3,721104.00,,,active
1662,560,5166,1,5546284.00,2028-07-05,,active
1663,560,5069,2,1609377.00,2028-07-05,,active
1664,560,5163,3,122885.00,2027-01-05,,active
1665,561,5143,1,1340029.00,2026-01-14,,active
1666,561,5086,1,396898.00,2026-01-14,2025-08-13,active
1667,561,5087,2,223755.00,2027-07-14,2025-09-12,active
1668,562,5132,1,359991.00,,,active
1669,562,5034,1,1942393.00,,,active
1670,562,5182,2,886876.00,,,active
1671,563,5175,2,1821611.00,2026-11-21,,active
1672,563,5004,3,1479197.00,2028-05-21,2025-07-20,active
1673,563,5131,1,898570.00,2028-05-21,2025-06-20,active
1674,563,5055,1,462117.00,2025-11-21,2025-07-20,active
1675,563,5159,3,635640.00,2027-05-21,2025-06-20,active
1676,564,5120,2,1814519.00,2027-03-22,2025-05-21,active
1677,564,5052,1,170294.00,2026-09-22,2025-05-21,active
1678,564,5079,2,834218.00,2028-03-22,2025-05-21,active
1679,564,5165,1,447081.00,2026-03-22,2025-05-21,active
1680,565,5014,2,1612975.00,2027-12-27,,returned
1681,565,5154,2,429259.00,2027-06-27,2026-01-26,active
1682,566,5106,1,886910.00,2028-03-19,2025-04-18,returned
1683,566,5088,1,1323601.00,2028-03-19,,refunded
1684,566,5026,1,582248.00,2025-09-19,,returned
1685,566,5093,1,403580.00,2028-03-19,2025-04-18,active
1686,567,5070,1,314573.00,2027-03-02,,active
1687,567,5036,1,143242.00,2025-09-02,,refunded
1688,567,5116,1,6509135.00,2026-09-02,2025-04-01,active
1689,567,5149,2,1996121.00,2028-03-02,,active
1690,568,5139,1,897966.00,2026-11-16,2025-06-15,active
1691,569,5093,3,403580.00,2029-01-22,2026-02-21,active
1692,569,5004,2,1479197.00,2029-01-22,2026-03-23,active
1693,569,5035,1,831755.00,2029-01-22,2026-02-21,active
1694,570,5030,1,275083.00,2028-06-07,2025-07-07,active
1695,570,5157,1,123811.00,2025-12-07,2025-07-07,active
1696,570,5153,2,293443.00,2026-06-07,,active
1697,570,5146,2,166425.00,2025-12-07,,active
1698,570,5008,3,2902810.00,2026-06-07,2025-08-06,returned
1699,571,5062,1,1105744.00,2026-02-20,2025-03-22,active
1700,571,5007,3,1088354.00,2026-08-20,2025-04-21,replaced
1701,571,5138,3,337965.00,2025-08-20,2025-03-22,returned
1702,572,5198,3,1300819.00,2026-10-28,2025-12-27,active
1703,572,5143,1,1340029.00,2026-04-28,,active
1704,572,5064,2,221542.00,2027-10-28,2025-11-27,active
1705,572,5007,1,1088354.00,2027-04-28,2025-12-27,active
1706,572,5040,2,1047504.00,2026-04-28,2025-11-27,active
1707,573,5159,3,635640.00,2027-05-13,2025-06-12,active
1708,574,5157,3,123811.00,2026-05-04,2025-12-04,active
1709,574,5067,1,1917652.00,2028-11-04,,active
1710,574,5100,1,80735.00,2028-11-04,,active
1711,574,5047,2,98913.00,2026-11-04,2026-01-03,active
1712,575,5200,2,846106.00,2027-12-05,,active
1713,576,5146,3,166425.00,2026-05-26,,active
1714,576,5042,1,408178.00,2026-05-26,2025-12-26,active
1715,576,5111,3,5547319.00,2027-11-26,,active
1716,577,5137,2,142277.00,2027-05-21,2025-06-20,active
1717,577,5158,2,49150.00,2028-05-21,2025-07-20,active
1718,577,5013,1,711029.00,2028-05-21,2025-06-20,active
1719,577,5065,1,1795521.00,2026-11-21,,active
1720,578,5140,1,321076.00,,,active
1721,578,5120,3,1814519.00,,,active
1722,579,5062,3,1105744.00,2026-06-10,2025-07-10,active
1723,579,5013,1,711029.00,2028-06-10,2025-07-10,returned
1724,580,5006,1,6481727.00,2027-03-07,2025-05-06,active
1725,580,5020,2,1319054.00,2025-09-07,2025-05-06,refunded
1726,580,5090,1,846449.00,2026-09-07,2025-04-06,active
1727,580,5036,1,143242.00,2025-09-07,,active
1728,580,5084,3,941700.00,2025-09-07,2025-05-06,active
1729,581,5142,3,202937.00,2028-01-04,,active
1730,581,5136,1,534407.00,2026-07-04,,active
1731,581,5080,3,236237.00,2027-01-04,2026-03-05,active
1732,581,5027,1,135104.00,2029-01-04,2026-03-05,active
1733,582,5140,1,321076.00,2026-06-21,,returned
1734,583,5157,2,123811.00,2025-11-22,2025-06-21,returned
1735,584,5194,2,910549.00,2026-02-06,,returned
1736,585,5003,3,5321008.00,2026-10-12,,refunded
1737,585,5109,1,234582.00,2027-10-12,2025-11-11,active
1738,586,5041,1,682706.00,2026-10-23,,active
1739,586,5112,2,2892741.00,2026-04-23,2025-12-22,active
1740,586,5161,1,927415.00,2026-04-23,,active
1741,586,5105,1,389337.00,2026-10-23,2025-11-22,active
1742,587,5028,3,331744.00,2026-07-02,,replaced
1743,587,5018,1,693765.00,2026-07-02,2026-02-01,active
1744,588,5143,1,1340029.00,,,active
1745,588,5050,2,410789.00,,,active
1746,588,5010,2,1799134.00,,,active
1747,588,5105,2,389337.00,,,active
1748,589,5163,3,122885.00,,,active
1749,590,5099,2,477977.00,2028-01-24,2026-02-23,active
1750,590,5087,2,223755.00,2028-01-24,2026-03-25,active
1751,590,5008,2,2902810.00,2027-01-24,2026-03-25,active
1752,591,5087,3,223755.00,2027-05-10,2025-07-09,active
1753,592,5194,1,910549.00,2025-09-16,,active
1754,592,5016,2,358419.00,2025-09-16,,active
1755,592,5005,1,2181427.00,2026-03-16,2025-04-15,active
1756,592,5172,3,1113668.00,2025-09-16,,active
1757,592,5192,2,175222.00,2025-09-16,,active
1758,593,5090,1,846449.00,2026-12-01,2025-07-01,returned
1759,593,5196,2,416341.00,2026-12-01,2025-07-31,active
1760,593,5007,2,1088354.00,2026-12-01,2025-07-31,active
1761,593,5159,3,635640.00,2027-06-01,2025-07-01,active
1762,593,5063,1,2912038.00,2026-06-01,2025-07-01,active
1763,594,5120,1,1814519.00,2027-03-22,2025-05-21,replaced
1764,594,5055,2,462117.00,2025-09-22,2025-05-21,active
1765,594,5144,3,1926066.00,2025-09-22,2025-05-21,active
1766,595,5015,1,283020.00,,,active
1767,595,5090,3,846449.00,,,active
1768,595,5112,1,2892741.00,,,active
1769,595,5038,1,439435.00,,,active
1770,596,5084,1,941700.00,,,active
1771,597,5057,3,2892891.00,2026-12-02,2026-01-31,active
1772,597,5004,1,1479197.00,2028-12-02,2026-01-31,active
1773,597,5103,1,10598.00,2027-06-02,2026-01-31,replaced
1774,598,5199,2,1886371.00,2026-02-24,2025-09-23,active
1775,598,5090,2,846449.00,2027-02-24,2025-09-23,active
1776,598,5125,2,286557.00,2026-02-24,2025-10-23,active
1777,599,5085,3,290310.00,2027-09-28,,active
1778,599,5011,3,2527350.00,2027-09-28,2025-10-28,active
1779,599,5059,3,1525647.00,2027-09-28,2025-11-27,active
1780,599,5134,1,780615.00,2028-09-28,2025-10-28,active
1781,599,5137,2,142277.00,2027-09-28,2025-10-28,active
1782,600,5137,2,142277.00,2028-01-22,2026-02-21,active
1783,600,5100,3,80735.00,2029-01-22,,active
1784,600,5120,2,1814519.00,2028-01-22,2026-03-23,active
1785,600,5198,1,1300819.00,2027-01-22,2026-03-23,active
1786,600,5196,1,416341.00,2027-07-22,2026-03-23,active
1787,601,5181,1,386933.00,2025-12-09,2025-08-08,active
1788,602,5150,2,995758.00,2025-10-22,2025-05-22,active
1789,602,5032,2,231180.00,2027-04-22,2025-06-21,refunded
1790,602,5139,2,897966.00,2026-10-22,2025-05-22,active
1791,603,5039,1,2042213.00,,,active
1792,603,5193,3,335487.00,,,active
1793,604,5145,2,793475.00,2027-05-03,,active
1794,604,5142,2,202937.00,2027-05-03,,active
1795,605,5080,3,236237.00,2026-07-31,2025-09-29,active
1796,605,5068,2,716823.00,2027-07-31,2025-08-30,returned
1797,605,5149,2,1996121.00,2028-07-31,,returned
1798,606,5137,2,142277.00,,,active
1799,606,5092,1,175729.00,,,active
1800,606,5034,2,1942393.00,,,active
1801,606,5163,1,122885.00,,,active
1802,606,5114,1,1507048.00,,,active
1803,607,5063,1,2912038.00,2026-05-27,2025-06-26,active
1804,607,5028,2,331744.00,2025-11-27,,active
1805,607,5114,3,1507048.00,2026-05-27,2025-07-26,active
1806,607,5137,3,142277.00,2027-05-27,2025-06-26,replaced
1807,607,5112,1,2892741.00,2025-11-27,2025-07-26,active
1808,608,5054,3,281456.00,2026-04-21,2025-05-21,active
1809,609,5065,1,1795521.00,2027-06-28,,active
1810,609,5058,3,5285192.00,2026-06-28,,active
1811,609,5052,1,170294.00,2027-06-28,2026-02-26,active
1812,610,5171,1,6516599.00,,,active
1813,610,5137,1,142277.00,,,active
1814,610,5105,3,389337.00,,,active
1815,610,5178,1,734293.00,,,active
1816,611,5182,3,886876.00,2027-06-05,2026-01-04,active
1817,611,5191,2,535679.00,2026-12-05,,active
1818,612,5085,1,290310.00,,,active
1819,612,5073,1,721104.00,,,active
1820,613,5143,2,1340029.00,2025-11-27,,returned
1821,614,5088,2,1323601.00,2028-11-12,,active
1822,615,5074,3,1919976.00,2028-03-21,2025-05-20,active
1823,615,5157,3,123811.00,2025-09-21,2025-04-20,active
1824,615,5101,3,138813.00,2025-09-21,,active
1825,615,5110,1,449762.00,2027-03-21,2025-04-20,active
1826,615,5093,2,403580.00,2028-03-21,2025-04-20,active
1827,616,5009,3,193246.00,2026-09-14,2025-11-13,active
1828,616,5028,2,331744.00,2026-03-14,,active
1829,616,5106,1,886910.00,2028-09-14,2025-10-14,active
1830,616,5061,1,6481556.00,2027-09-14,2025-10-14,active
1831,617,5001,3,5529831.00,2026-06-09,,active
1832,617,5152,2,404955.00,2026-12-09,,active
1833,617,5176,3,2536646.00,2027-12-09,2026-02-07,active
1834,617,5023,2,597469.00,2028-12-09,2026-01-08,active
1835,617,5080,3,236237.00,2026-12-09,2026-02-07,active
1836,618,5127,3,919575.00,,,active
1837,618,5060,3,2204111.00,,,active
1838,618,5099,3,477977.00,,,active
1839,618,5128,1,741215.00,,,active
1840,618,5093,3,403580.00,,,active
1841,619,5051,2,948889.00,2028-04-04,2025-06-03,active
1842,619,5089,1,1890139.00,2028-04-04,,active
1843,619,5073,3,721104.00,2026-04-04,2025-06-03,active
1844,620,5108,1,93371.00,2027-02-21,2025-09-20,refunded
1845,620,5065,1,1795521.00,2027-02-21,,refunded
1846,621,5172,1,1113668.00,2026-02-12,,active
1847,622,5144,3,1926066.00,,,active
1848,623,5129,1,1918131.00,2028-10-14,2025-11-13,active
1849,623,5009,3,193246.00,2026-10-14,2025-12-13,active
1850,623,5093,2,403580.00,2028-10-14,2025-11-13,active
1851,623,5106,2,886910.00,2028-10-14,2025-11-13,active
1852,624,5124,3,1613336.00,2026-03-17,2025-04-16,returned
1853,624,5020,2,1319054.00,2025-09-17,2025-05-16,active
1854,624,5022,1,381336.00,2028-03-17,2025-04-16,active
1855,624,5011,2,2527350.00,2027-03-17,2025-04-16,active
1856,624,5099,1,477977.00,2027-03-17,2025-04-16,active
1857,625,5155,3,91862.00,2028-05-23,2025-06-22,returned
1858,625,5018,1,693765.00,2025-11-23,2025-06-22,returned
1859,625,5186,1,892248.00,2025-11-23,2025-06-22,active
1860,626,5014,3,1612975.00,,,active
1861,626,5035,1,831755.00,,,active
1862,627,5018,1,693765.00,2025-08-18,2025-03-20,active
1863,627,5173,3,2890359.00,2025-08-18,,active
1864,627,5124,1,1613336.00,2026-02-18,2025-03-20,returned
1865,628,5061,3,6481556.00,2027-11-01,2025-12-01,active
1866,628,5014,3,1612975.00,2027-11-01,,active
1867,628,5145,3,793475.00,2027-11-01,,active
1868,628,5179,3,1603021.00,2026-11-01,,active
1869,628,5101,2,138813.00,2026-05-01,,active
1870,629,5150,1,995758.00,2026-04-07,2025-11-06,active
1871,629,5143,1,1340029.00,2026-04-07,,returned
1872,630,5080,1,236237.00,2026-07-27,2025-09-25,active
1873,630,5069,2,1609377.00,2028-07-27,,refunded
1874,631,5036,2,143242.00,2025-11-26,,active
1875,631,5087,1,223755.00,2027-05-26,2025-07-25,active
1876,631,5013,3,711029.00,2028-05-26,2025-06-25,active
1877,631,5150,2,995758.00,2025-11-26,2025-06-25,active
1878,632,5163,1,122885.00,2026-12-01,,active
1879,633,5141,2,381230.00,2026-10-16,2025-12-15,refunded
1880,633,5175,1,1821611.00,2027-04-16,,active
1881,633,5145,1,793475.00,2027-10-16,,active
1882,633,5103,2,10598.00,2027-04-16,2025-12-15,active
1883,634,5102,2,114914.00,2027-06-22,,active
1884,634,5100,1,80735.00,2028-12-22,,active
1885,635,5033,3,1302240.00,,,active
1886,635,5154,3,429259.00,,,active
1887,635,5133,1,583086.00,,,active
1888,636,5026,1,582248.00,2026-07-02,,active
1889,636,5159,3,635640.00,2028-01-02,2026-02-01,active
1890,636,5082,1,125020.00,2028-01-02,,active
1891,637,5050,1,410789.00,,,active
1892,637,5196,3,416341.00,,,active
1893,637,5179,3,1603021.00,,,active
1894,638,5061,2,6481556.00,,,active
1895,639,5168,2,5325990.00,2027-06-27,,replaced
1896,639,5028,2,331744.00,2026-06-27,,active
1897,640,5131,3,898570.00,2028-12-30,2026-01-29,active
1898,640,5080,2,236237.00,2026-12-30,2026-02-28,active
1899,641,5006,2,6481727.00,2027-05-17,2025-07-16,returned
1900,641,5119,2,185159.00,2026-05-17,2025-06-16,active
1901,642,5077,1,367770.00,2026-12-25,2026-01-24,active
1902,642,5158,1,49150.00,2028-12-25,2026-02-23,active
1903,642,5074,1,1919976.00,2028-12-25,2026-02-23,active
1904,642,5192,1,175222.00,2026-06-25,,active
1905,643,5187,3,361647.00,2028-07-19,2025-09-17,active
1906,643,5035,2,831755.00,2028-07-19,2025-08-18,active
1907,643,5172,2,1113668.00,2026-01-19,,returned
1908,643,5087,3,223755.00,2027-07-19,2025-09-17,active
1909,643,5101,1,138813.00,2026-01-19,,active
1910,644,5005,1,2181427.00,2026-03-04,2025-04-03,active
1911,644,5140,1,321076.00,2026-03-04,,active
1912,645,5021,2,947736.00,,,active
1913,645,5085,2,290310.00,,,active
1914,646,5015,3,283020.00,2028-06-28,2025-07-28,active
1915,646,5102,2,114914.00,2026-12-28,,active
1916,647,5015,1,283020.00,2029-01-25,2026-02-24,active
1917,647,5016,1,358419.00,2026-07-25,,active
1918,648,5031,2,425567.00,2026-09-18,,active
1919,648,5127,2,919575.00,2028-03-18,2025-05-17,active
1920,648,5169,1,1481280.00,2026-09-18,,active
1921,648,5091,1,177619.00,2028-03-18,2025-05-17,active
1922,648,5196,1,416341.00,2026-09-18,2025-05-17,active
1923,649,5152,1,404955.00,,,active
1924,650,5062,2,1105744.00,2027-01-25,2026-02-24,active
1925,650,5045,1,74760.00,2027-01-25,2026-02-24,active
1926,650,5063,1,2912038.00,2027-01-25,2026-02-24,active
1927,650,5165,1,447081.00,2027-01-25,2026-03-26,active
1928,651,5001,3,5529831.00,2026-02-11,,active
1929,651,5024,2,784960.00,2026-08-11,,active
1930,651,5119,1,185159.00,2026-08-11,2025-09-10,active
1931,651,5050,3,410789.00,2028-08-11,,active
1932,651,5081,3,591287.00,2028-08-11,,active
1933,652,5079,1,834218.00,2028-10-19,2025-12-18,active
1934,652,5122,1,1891359.00,2026-10-19,2025-11-18,active
1935,652,5021,2,947736.00,2026-04-19,2025-11-18,active
1936,653,5014,2,1612975.00,2027-11-18,,active
1937,653,5088,1,1323601.00,2028-11-18,,returned
1938,653,5056,1,5518992.00,2026-05-18,2026-01-17,active
1939,653,5074,1,1919976.00,2028-11-18,2026-01-17,active
1940,654,5159,1,635640.00,2027-03-05,2025-04-04,replaced
1941,654,5040,2,1047504.00,2025-09-05,2025-04-04,active
1942,654,5172,2,1113668.00,2025-09-05,,active
1943,655,5056,2,5518992.00,2026-06-28,2026-02-26,active
1944,656,5093,3,403580.00,2029-01-19,2026-02-18,active
1945,656,5184,3,1928598.00,2027-01-19,2026-02-18,active
1946,656,5111,1,5547319.00,2028-01-19,,active
1947,657,5047,2,98913.00,,,active
1948,657,5159,2,635640.00,,,active
1949,658,5093,2,403580.00,2029-01-30,2026-03-01,active
1950,659,5187,3,361647.00,2028-08-20,2025-10-19,active
1951,659,5152,1,404955.00,2026-08-20,,active
1952,660,5146,3,166425.00,,,active
1953,660,5134,2,780615.00,,,active
1954,660,5133,1,583086.00,,,active
1955,661,5196,3,416341.00,2026-09-03,2025-05-02,refunded
1956,661,5148,2,382097.00,2025-09-03,2025-05-02,active
1957,661,5040,1,1047504.00,2025-09-03,2025-04-02,active
1958,661,5135,1,173536.00,2028-03-03,2025-04-02,returned
1959,662,5134,1,780615.00,,,active
1960,662,5085,1,290310.00,,,active
1961,662,5148,2,382097.00,,,active
1962,663,5083,2,392259.00,2027-06-11,2026-02-09,active
1963,663,5063,2,2912038.00,2026-12-11,2026-01-10,active
1964,663,5074,3,1919976.00,2028-12-11,2026-02-09,active
1965,663,5039,3,2042213.00,2028-12-11,2026-01-10,active
1966,664,5144,2,1926066.00,2025-09-20,2025-05-19,active
1967,665,5001,3,5529831.00,2025-09-22,,active
1968,665,5122,2,1891359.00,2026-03-22,2025-04-21,active
1969,665,5043,2,278397.00,2026-03-22,2025-05-21,active
1970,666,5194,2,910549.00,2026-04-29,,active
1971,667,5074,3,1919976.00,2028-12-18,2026-02-16,active
1972,667,5154,1,429259.00,2027-06-18,2026-01-17,active
1973,667,5053,2,84501.00,2028-12-18,2026-01-17,active
1974,668,5182,2,886876.00,2027-06-20,2026-01-19,active
1975,668,5016,1,358419.00,2026-06-20,,active
1976,668,5199,3,1886371.00,2026-06-20,2026-01-19,active
1977,669,5168,2,5325990.00,2027-05-29,,active
1978,669,5158,3,49150.00,2028-11-29,2026-01-28,active
1979,670,5091,1,177619.00,2028-10-05,2025-12-04,active
1980,670,5015,1,283020.00,2028-10-05,2025-11-04,active
1981,670,5168,2,5325990.00,2027-04-05,,active
1982,670,5157,3,123811.00,2026-04-05,2025-11-04,active
1983,670,5060,3,2204111.00,2027-10-05,2025-11-04,refunded
1984,671,5008,3,2902810.00,2026-11-20,2026-01-19,replaced
1985,671,5170,2,2193048.00,2028-11-20,,active
1986,671,5163,1,122885.00,2027-05-20,,active
1987,671,5057,2,2892891.00,2026-11-20,2026-01-19,active
1988,671,5124,3,1613336.00,2026-11-20,2025-12-20,active
1989,672,5070,2,314573.00,,,active
1990,672,5047,3,98913.00,,,active
1991,672,5042,3,408178.00,,,active
1992,673,5009,1,193246.00,2026-06-29,2025-08-28,refunded
1993,673,5091,2,177619.00,2028-06-29,2025-08-28,active
1994,673,5054,1,281456.00,2026-06-29,2025-07-29,active
1995,673,5119,2,185159.00,2026-06-29,2025-07-29,active
1996,673,5114,1,1507048.00,2026-06-29,2025-08-28,active
1997,674,5010,2,1799134.00,,,active
1998,674,5045,3,74760.00,,,active
1999,674,5125,1,286557.00,,,active
2000,674,5023,2,597469.00,,,active
2001,675,5155,3,91862.00,2028-05-22,2025-06-21,active
2002,675,5158,1,49150.00,2028-05-22,2025-07-21,active
2003,675,5127,1,919575.00,2028-05-22,2025-07-21,active
2004,676,5064,2,221542.00,,,active
2005,676,5152,2,404955.00,,,active
2006,676,5036,1,143242.00,,,active
2007,677,5128,1,741215.00,,,active
2008,678,5168,2,5325990.00,2027-02-12,,refunded
2009,678,5124,3,1613336.00,2026-08-12,2025-09-11,active
2010,678,5038,3,439435.00,2028-08-12,2025-10-11,active
2011,678,5158,3,49150.00,2028-08-12,2025-10-11,active
2012,679,5185,2,1300446.00,2026-07-23,2026-02-22,active
2013,679,5147,2,185633.00,2027-07-23,2026-02-22,returned
2014,680,5158,1,49150.00,2028-08-01,2025-09-30,returned
2015,680,5055,2,462117.00,2026-02-01,2025-09-30,active
2016,680,5106,3,886910.00,2028-08-01,2025-08-31,active
2017,680,5128,3,741215.00,2027-02-01,2025-09-30,replaced
2018,680,5096,3,694900.00,2026-08-01,2025-09-30,active
2019,681,5198,2,1300819.00,2026-10-24,2025-12-23,active
2020,682,5129,1,1918131.00,2029-01-03,2026-02-02,active
2021,682,5050,3,410789.00,2029-01-03,,active
2022,682,5010,3,1799134.00,2028-01-03,2026-02-02,active
2023,682,5116,1,6509135.00,2027-07-03,2026-02-02,active
2024,683,5194,2,910549.00,2026-06-30,,active
2025,683,5158,2,49150.00,2028-12-30,2026-02-28,active
2026,683,5081,1,591287.00,2028-12-30,,active
2027,684,5060,2,2204111.00,2027-07-30,2025-08-29,active
2028,685,5200,3,846106.00,2028-01-07,,active
2029,685,5064,3,221542.00,2028-01-07,2026-02-06,active
2030,685,5009,1,193246.00,2027-01-07,2026-03-08,active
2031,686,5056,1,5518992.00,2025-08-25,2025-04-26,active
2032,687,5092,2,175729.00,2028-10-07,2025-11-06,returned
2033,688,5089,2,1890139.00,2028-07-18,,active
