order_id,customer_id,address_id,order_date,payment_confirmed_at,shipped_at,delivered_at,cancelled_at,status,subtotal,shipping_cost,tax,total_amount,delivery_method,payment_method,card_id,customer_notes,internal_notes,cancellation_reason
754,1365,408,2025-12-20 00:00:00,2025-12-20 16:00:00,2025-12-22 00:00:00,2025-12-26 00:00:00,,delivered,3270131.00,12000.00,621324.89,3903455.89,home_delivery,tarjeta_credito,306,,,
755,1060,71,2025-10-16 00:00:00,2025-10-16 19:00:00,2025-10-18 04:00:00,2025-10-26 04:00:00,,delivered,3599951.00,15000.00,683990.69,4298941.69,home_delivery,tarjeta_debito,108,"Es un regalo, no incluir factura en el paquete",,
756,1299,335,2026-01-05 00:00:00,2026-01-05 12:00:00,2026-01-07 02:00:00,2026-01-17 02:00:00,,delivered,1788676.00,15000.00,339848.44,2143524.44,home_delivery,tarjeta_credito,222,,,
757,1413,458,2025-10-03 00:00:00,2025-10-03 16:00:00,,,2025-10-05 05:00:00,cancelled,6399617.00,8000.00,1215927.23,7623544.23,home_delivery,nequi,,,,Dirección de entrega incorrecta
758,1052,63,2025-07-13 00:00:00,2025-07-13 20:00:00,2025-07-15 23:00:00,2025-07-23 23:00:00,,delivered,1485572.00,10000.00,282258.68,1777830.68,home_delivery,nequi,,,,
759,1496,546,2025-08-27 00:00:00,2025-08-27 04:00:00,2025-08-29 17:00:00,2025-09-04 17:00:00,,delivered,2463002.00,0.00,467970.38,2930972.38,home_delivery,tarjeta_credito,244,,Orden retenida por verificación de seguridad - liberada,
760,1487,535,2025-12-02 00:00:00,2025-12-02 18:00:00,2025-12-05 07:00:00,2025-12-17 07:00:00,,delivered,2890359.00,0.00,549168.21,3439527.21,home_delivery,tarjeta_credito,254,"Producto frágil, manejar con cuidado",,
761,1362,404,2025-03-26 00:00:00,2025-03-26 04:00:00,2025-03-27 17:00:00,2025-03-29 17:00:00,,delivered,18697423.00,20000.00,3552510.37,22269933.37,home_delivery,tarjeta_credito,278,,,
762,1125,143,2025-11-03 00:00:00,2025-11-03 13:00:00,2025-11-06 11:00:00,2025-11-10 11:00:00,,delivered,602446.00,15000.00,114464.74,731910.74,home_delivery,tarjeta_credito,442,"Por favor empacar con cuidado, es un regalo",Cliente frecuente - priorizar envío,
763,1387,431,2025-04-11 00:00:00,2025-04-11 11:00:00,2025-04-13 21:00:00,2025-04-17 21:00:00,,delivered,15851656.00,10000.00,3011814.64,18873470.64,home_delivery,nequi,,Necesito factura electrónica,,
764,1177,201,2025-12-04 00:00:00,2025-12-04 19:00:00,2025-12-07 04:00:00,2025-12-11 04:00:00,,delivered,2384292.00,10000.00,453015.48,2847307.48,home_delivery,tarjeta_credito,421,Entregar preferiblemente en horas de la mañana,,
765,1388,432,2025-07-22 00:00:00,2025-07-22 22:00:00,2025-07-24 04:00:00,2025-07-29 04:00:00,,delivered,2263027.00,0.00,429975.13,2693002.13,home_delivery,tarjeta_credito,113,,,
766,1360,402,2025-10-16 00:00:00,2025-10-16 20:00:00,2025-10-19 07:00:00,2025-10-27 07:00:00,,delivered,8461834.00,15000.00,1607748.46,10084582.46,pickup_point,tarjeta_debito,528,,,
767,1247,277,2025-05-28 00:00:00,2025-05-28 19:00:00,2025-05-30 18:00:00,2025-06-03 18:00:00,,delivered,9640833.00,12000.00,1831758.27,11484591.27,home_delivery,nequi,,,,
768,1172,195,2025-07-10 00:00:00,2025-07-10 16:00:00,2025-07-12 14:00:00,2025-07-18 14:00:00,,delivered,5075958.00,0.00,964432.02,6040390.02,pickup_point,nequi,,,,
769,1142,163,2025-05-13 00:00:00,2025-05-13 11:00:00,2025-05-14 10:00:00,2025-05-17 10:00:00,,delivered,7094778.00,18000.00,1348007.82,8460785.82,home_delivery,tarjeta_debito,22,,Producto empacado con protección adicional,
770,1329,369,2025-09-11 00:00:00,2025-09-11 01:00:00,2025-09-12 09:00:00,2025-09-22 09:00:00,,delivered,10026560.00,20000.00,1905046.40,11951606.40,home_delivery,contraentrega,,,,
771,1213,241,2025-10-30 00:00:00,2025-10-30 07:00:00,2025-10-31 04:00:00,2025-11-03 04:00:00,,delivered,18633871.00,10000.00,3540435.49,22184306.49,home_delivery,PSE,,,,
772,1329,369,2025-07-31 00:00:00,2025-07-31 23:00:00,2025-08-02 19:00:00,2025-08-14 19:00:00,,delivered,5660009.00,0.00,1075401.71,6735410.71,home_delivery,tarjeta_debito,350,,,
773,1192,218,2026-01-08 00:00:00,,,,2026-01-09 08:00:00,cancelled,10640973.00,12000.00,2021784.87,12674757.87,home_delivery,tarjeta_credito,60,,,Compra duplicada por error
774,1029,34,2025-09-30 00:00:00,2025-09-30 04:00:00,2025-10-01 20:00:00,2025-10-12 20:00:00,,delivered,16512.00,25000.00,3137.28,44649.28,pickup_point,PSE,,,,
775,1273,306,2025-02-20 00:00:00,2025-02-20 12:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00,,returned,23134213.00,20000.00,4395500.47,27549713.47,home_delivery,PSE,,,,
776,1500,550,2025-11-12 00:00:00,2025-11-12 23:00:00,2025-11-14 16:00:00,2025-11-15 16:00:00,,delivered,4050428.00,20000.00,769581.32,4840009.32,home_delivery,PSE,,,Cliente premium - envío express autorizado,
777,1379,422,2025-06-01 00:00:00,2025-06-01 17:00:00,2025-06-03 06:00:00,2025-06-04 06:00:00,,delivered,23007326.00,10000.00,4371391.94,27388717.94,home_delivery,daviplata,,,,
778,1388,432,2025-06-19 00:00:00,2025-06-19 01:00:00,,,2025-06-20 07:00:00,cancelled,186742.00,25000.00,35480.98,247222.98,home_delivery,daviplata,,,,Producto ya no es necesario
779,1219,247,2025-11-23 00:00:00,2025-11-23 07:00:00,2025-11-24 15:00:00,2025-11-27 15:00:00,,delivered,1096506.00,0.00,208336.14,1304842.14,home_delivery,tarjeta_debito,510,Entregar preferiblemente en horas de la mañana,,
780,1026,31,2025-12-07 00:00:00,2025-12-07 21:00:00,2025-12-10 09:00:00,2025-12-13 09:00:00,,delivered,3623287.00,0.00,688424.53,4311711.53,pickup_point,nequi,,,Segunda compra del mes - verificar promociones,
781,1040,48,2025-11-16 00:00:00,,,,2025-11-18 00:00:00,cancelled,8251961.00,20000.00,1567872.59,9839833.59,home_delivery,PSE,,Llamar antes de entregar,,Producto similar comprado en tienda física
782,1303,339,2025-09-25 00:00:00,2025-09-25 19:00:00,2025-09-27 06:00:00,2025-10-05 06:00:00,,delivered,6038397.00,12000.00,1147295.43,7197692.43,home_delivery,tarjeta_debito,216,,,
783,1044,53,2025-09-04 00:00:00,2025-09-04 10:00:00,2025-09-07 05:00:00,2025-09-15 05:00:00,,delivered,7312882.00,0.00,1389447.58,8702329.58,pickup_point,contraentrega,,,,
784,1193,219,2025-09-16 00:00:00,2025-09-16 03:00:00,2025-09-17 08:00:00,2025-09-25 08:00:00,,delivered,8670011.00,20000.00,1647302.09,10337313.09,home_delivery,tarjeta_debito,505,,,
785,1439,484,2025-05-03 00:00:00,2025-05-03 04:00:00,2025-05-06 00:00:00,2025-05-11 00:00:00,,delivered,5785794.00,25000.00,1099300.86,6910094.86,pickup_point,tarjeta_credito,133,,,
786,1101,117,2025-03-24 00:00:00,2025-03-24 08:00:00,2025-03-25 06:00:00,2025-04-01 06:00:00,,delivered,4674312.00,0.00,888119.28,5562431.28,pickup_point,nequi,,,,
787,1280,313,2025-05-26 00:00:00,2025-05-26 06:00:00,,,2025-05-27 16:00:00,cancelled,3168092.00,15000.00,601937.48,3785029.48,home_delivery,tarjeta_debito,258,,Dirección verificada por soporte,Error al realizar el pedido
788,1271,304,2026-01-21 00:00:00,2026-01-21 01:00:00,2026-01-21 18:00:00,2026-01-22 18:00:00,,delivered,1071358.00,0.00,203558.02,1274916.02,home_delivery,daviplata,,,,
789,1199,226,2025-09-18 00:00:00,2025-09-18 20:00:00,2025-09-21 14:00:00,2025-09-29 14:00:00,,delivered,13556500.00,8000.00,2575735.00,16140235.00,home_delivery,tarjeta_debito,506,,Cliente premium - envío express autorizado,
790,1244,274,2025-10-12 00:00:00,2025-10-12 05:00:00,2025-10-14 22:00:00,2025-10-17 22:00:00,,delivered,2157210.00,0.00,409869.90,2567079.90,home_delivery,daviplata,,Llamar antes de entregar,,
791,1239,269,2025-05-28 00:00:00,2025-05-28 11:00:00,2025-05-31 01:00:00,2025-06-04 01:00:00,,delivered,2058118.00,0.00,391042.42,2449160.42,home_delivery,contraentrega,,Necesito factura electrónica,,
792,1081,92,2025-10-24 00:00:00,2025-10-24 20:00:00,2025-10-26 02:00:00,2025-10-28 02:00:00,,delivered,10570384.00,8000.00,2008372.96,12586756.96,home_delivery,PSE,,,,
793,1166,188,2026-01-14 00:00:00,2026-01-14 11:00:00,2026-01-15 11:00:00,2026-01-18 11:00:00,,delivered,2909840.00,8000.00,552869.60,3470709.60,home_delivery,tarjeta_credito,8,,,
794,1074,85,2025-09-07 00:00:00,2025-09-07 23:00:00,2025-09-10 19:00:00,2025-09-13 19:00:00,,delivered,14447554.00,18000.00,2745035.26,17210589.26,home_delivery,tarjeta_credito,494,"Por favor empacar con cuidado, es un regalo",,
795,1290,325,2025-09-08 00:00:00,2025-09-08 10:00:00,2025-09-09 15:00:00,2025-09-10 15:00:00,,delivered,80735.00,15000.00,15339.65,111074.65,home_delivery,tarjeta_debito,271,,,
796,1096,111,2025-09-03 00:00:00,,,,2025-09-03 22:00:00,cancelled,11511089.00,20000.00,2187106.91,13718195.91,home_delivery,tarjeta_credito,151,,Cliente contactó soporte antes de realizar la compra,Dirección de entrega incorrecta
797,1018,23,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,cancelled,3061029.00,15000.00,581595.51,3657624.51,home_delivery,PSE,,Dejar con el portero si no estoy,,Compra duplicada por error
798,1330,370,2025-03-12 00:00:00,2025-03-12 13:00:00,2025-03-13 02:00:00,2025-03-20 02:00:00,,returned,1569920.00,0.00,298284.80,1868204.80,home_delivery,tarjeta_debito,243,Necesito factura electrónica,,
799,1426,471,2025-06-10 00:00:00,2025-06-10 17:00:00,2025-06-12 18:00:00,2025-06-21 18:00:00,,delivered,8694502.00,18000.00,1651955.38,10364457.38,home_delivery,tarjeta_credito,457,Entregar preferiblemente en horas de la mañana,,
800,1341,382,2025-05-01 00:00:00,2025-05-01 04:00:00,2025-05-02 04:00:00,2025-05-05 04:00:00,,delivered,2384502.00,0.00,453055.38,2837557.38,home_delivery,tarjeta_debito,230,,,
801,1413,458,2025-11-07 00:00:00,2025-11-07 08:00:00,2025-11-07 23:00:00,2025-11-10 23:00:00,,delivered,5469050.00,25000.00,1039119.50,6533169.50,home_delivery,tarjeta_debito,14,,,
802,1079,90,2025-04-10 00:00:00,2025-04-10 09:00:00,2025-04-11 04:00:00,2025-04-13 04:00:00,,delivered,1056616.00,8000.00,200757.04,1265373.04,home_delivery,tarjeta_credito,167,"Es un regalo, no incluir factura en el paquete",,
803,1140,161,2025-08-21 00:00:00,2025-08-21 19:00:00,2025-08-23 00:00:00,2025-08-30 00:00:00,,delivered,429259.00,0.00,81559.21,510818.21,home_delivery,PSE,,,,
804,1214,242,2025-05-22 00:00:00,2025-05-22 10:00:00,2025-05-23 13:00:00,2025-06-04 13:00:00,,delivered,8243031.00,8000.00,1566175.89,9817206.89,home_delivery,tarjeta_credito,259,,,
805,1491,540,2026-01-19 00:00:00,2026-01-19 13:00:00,2026-01-20 12:00:00,2026-01-29 12:00:00,,delivered,3980175.00,10000.00,756233.25,4746408.25,home_delivery,tarjeta_credito,123,,,
806,1490,539,2025-03-14 00:00:00,2025-03-14 21:00:00,2025-03-15 21:00:00,2025-03-17 21:00:00,,delivered,143890.00,12000.00,27339.10,183229.10,home_delivery,nequi,,,,
807,1461,508,2025-07-23 00:00:00,2025-07-23 06:00:00,2025-07-25 11:00:00,2025-07-31 11:00:00,,delivered,3675315.00,10000.00,698309.85,4383624.85,home_delivery,tarjeta_credito,314,,Orden retenida por verificación de seguridad - liberada,
808,1295,331,2025-12-05 00:00:00,2025-12-05 22:00:00,2025-12-08 13:00:00,2025-12-10 13:00:00,,delivered,29427671.00,18000.00,5591257.49,35036928.49,home_delivery,tarjeta_credito,518,,,
809,1332,373,2025-05-05 00:00:00,2025-05-05 12:00:00,2025-05-06 23:00:00,2025-05-12 23:00:00,,delivered,11008.00,8000.00,2091.52,21099.52,home_delivery,PSE,,,,
810,1402,446,2025-09-24 00:00:00,2025-09-24 22:00:00,2025-09-26 21:00:00,2025-09-28 21:00:00,,delivered,1735984.00,10000.00,329836.96,2075820.96,home_delivery,tarjeta_credito,466,,,
811,1425,470,2025-09-28 00:00:00,2025-09-28 19:00:00,2025-09-30 12:00:00,2025-10-04 12:00:00,,delivered,764194.00,12000.00,145196.86,921390.86,home_delivery,tarjeta_credito,439,,,
812,1304,340,2025-07-15 00:00:00,2025-07-15 07:00:00,2025-07-15 23:00:00,2025-07-25 23:00:00,,delivered,4408689.00,0.00,837650.91,5246339.91,home_delivery,contraentrega,,,,
813,1358,400,2025-09-13 00:00:00,2025-09-13 08:00:00,2025-09-15 20:00:00,2025-09-21 20:00:00,,returned,6988023.00,20000.00,1327724.37,8335747.37,pickup_point,tarjeta_credito,527,"Si no estoy, dejar con el vecino del apartamento 301",,
814,1356,398,2025-12-24 00:00:00,2025-12-24 10:00:00,2025-12-27 05:00:00,2026-01-02 05:00:00,,delivered,5478137.00,10000.00,1040846.03,6528983.03,home_delivery,tarjeta_debito,326,,,
815,1251,281,2025-10-09 00:00:00,2025-10-09 20:00:00,2025-10-12 12:00:00,2025-10-13 12:00:00,,delivered,1732823.00,0.00,329236.37,2062059.37,home_delivery,contraentrega,,,Orden retenida por verificación de seguridad - liberada,
816,1064,75,2025-06-09 00:00:00,2025-06-09 12:00:00,2025-06-12 10:00:00,2025-06-20 10:00:00,,delivered,11003772.00,20000.00,2090716.68,13114488.68,home_delivery,tarjeta_credito,66,,Cliente frecuente - priorizar envío,
817,1041,49,2025-12-02 00:00:00,,,,2025-12-03 10:00:00,cancelled,9103762.00,20000.00,1729714.78,10853476.78,home_delivery,PSE,,,Cliente frecuente - priorizar envío,Producto ya no es necesario
818,1240,270,2025-12-07 00:00:00,2025-12-07 23:00:00,2025-12-10 23:00:00,2025-12-18 23:00:00,,delivered,664626.00,18000.00,126278.94,808904.94,pickup_point,tarjeta_credito,59,,,
819,1120,138,2025-03-20 00:00:00,2025-03-20 01:00:00,2025-03-21 03:00:00,2025-04-01 03:00:00,,returned,6272588.00,12000.00,1191791.72,7476379.72,home_delivery,PSE,,,,
820,1191,216,2026-01-23 00:00:00,2026-01-23 07:00:00,2026-01-25 13:00:00,2026-01-26 13:00:00,,delivered,17790580.00,12000.00,3380210.20,21182790.20,pickup_point,nequi,,,,
821,1062,73,2025-10-14 00:00:00,2025-10-14 21:00:00,2025-10-16 19:00:00,2025-10-21 19:00:00,,delivered,1464128.00,8000.00,278184.32,1750312.32,home_delivery,tarjeta_debito,124,,,
822,1406,450,2025-07-16 00:00:00,2025-07-16 14:00:00,2025-07-17 14:00:00,2025-07-23 14:00:00,,delivered,1150058.00,0.00,218511.02,1368569.02,home_delivery,tarjeta_debito,9,,,
823,1255,285,2025-07-19 00:00:00,2025-07-19 02:00:00,2025-07-20 08:00:00,2025-07-27 08:00:00,,delivered,2448585.00,20000.00,465231.15,2933816.15,home_delivery,tarjeta_debito,177,,,
824,1044,53,2025-06-30 00:00:00,2025-06-30 09:00:00,2025-07-03 01:00:00,2025-07-08 01:00:00,,delivered,5845886.00,0.00,1110718.34,6956604.34,home_delivery,tarjeta_debito,268,,,
825,1353,395,2025-08-07 00:00:00,2025-08-07 21:00:00,2025-08-08 17:00:00,2025-08-17 17:00:00,,delivered,3114408.00,0.00,591737.52,3706145.52,pickup_point,tarjeta_debito,408,,Cliente contactó soporte antes de realizar la compra,
826,1287,321,2025-06-13 00:00:00,2025-06-13 07:00:00,2025-06-15 16:00:00,2025-06-19 16:00:00,,delivered,7379472.00,10000.00,1402099.68,8791571.68,home_delivery,tarjeta_debito,473,,,
827,1492,541,2025-11-18 00:00:00,2025-11-18 22:00:00,2025-11-21 10:00:00,2025-11-28 10:00:00,,delivered,1160799.00,25000.00,220551.81,1406350.81,home_delivery,tarjeta_credito,357,,,
828,1454,501,2025-10-25 00:00:00,2025-10-25 09:00:00,2025-10-26 06:00:00,2025-10-31 06:00:00,,delivered,319083.00,0.00,60625.77,379708.77,home_delivery,tarjeta_credito,451,,,
829,1307,343,2026-01-27 00:00:00,2026-01-27 01:00:00,2026-01-28 09:00:00,2026-02-07 09:00:00,,delivered,6046202.00,20000.00,1148778.38,7214980.38,home_delivery,PSE,,,,
830,1328,368,2025-07-02 00:00:00,2025-07-02 11:00:00,2025-07-05 05:00:00,2025-07-10 05:00:00,,delivered,3318534.00,0.00,630521.46,3949055.46,home_delivery,tarjeta_credito,29,,,
831,1487,535,2025-04-25 00:00:00,2025-04-25 04:00:00,2025-04-26 19:00:00,2025-05-02 19:00:00,,delivered,13083433.00,8000.00,2485852.27,15577285.27,home_delivery,tarjeta_credito,254,,,
832,1484,532,2025-12-08 00:00:00,2025-12-08 04:00:00,2025-12-08 21:00:00,2025-12-12 21:00:00,,delivered,2060700.00,18000.00,391533.00,2470233.00,pickup_point,tarjeta_debito,288,,,
833,1402,446,2026-01-23 00:00:00,2026-01-23 08:00:00,2026-01-26 05:00:00,2026-02-05 05:00:00,,delivered,16326026.00,0.00,3101944.94,19427970.94,home_delivery,tarjeta_debito,466,,,
834,1136,157,2025-03-09 00:00:00,2025-03-09 07:00:00,2025-03-10 11:00:00,2025-03-14 11:00:00,,delivered,8451835.00,15000.00,1605848.65,10072683.65,home_delivery,tarjeta_debito,404,,,
835,1350,392,2025-11-19 00:00:00,2025-11-19 13:00:00,2025-11-20 21:00:00,2025-11-25 21:00:00,,delivered,2146044.00,20000.00,407748.36,2573792.36,home_delivery,tarjeta_debito,192,,,
836,1316,353,2025-09-19 00:00:00,2025-09-19 19:00:00,2025-09-22 19:00:00,2025-09-23 19:00:00,,delivered,2647202.00,0.00,502968.38,3150170.38,home_delivery,tarjeta_credito,524,,Dirección verificada por soporte,
837,1262,293,2025-03-24 00:00:00,2025-03-24 11:00:00,2025-03-25 10:00:00,2025-04-01 10:00:00,,delivered,13396441.00,20000.00,2545323.79,15961764.79,home_delivery,tarjeta_debito,409,"Producto frágil, manejar con cuidado",,
838,1218,246,2025-06-19 00:00:00,,,,2025-06-19 07:00:00,cancelled,12001394.00,25000.00,2280264.86,14306658.86,home_delivery,tarjeta_credito,41,,,Problemas con el método de pago
839,1052,63,2025-05-13 00:00:00,2025-05-13 03:00:00,2025-05-15 11:00:00,2025-05-24 11:00:00,,delivered,5053190.00,15000.00,960106.10,6028296.10,home_delivery,tarjeta_credito,296,,Cliente solicitó cambio de dirección post-compra,
840,1419,464,2025-03-11 00:00:00,2025-03-11 23:00:00,2025-03-14 23:00:00,2025-03-15 23:00:00,,delivered,6120622.00,25000.00,1162918.18,7308540.18,home_delivery,tarjeta_credito,262,Necesito factura electrónica,,
841,1028,33,2026-01-03 00:00:00,2026-01-03 02:00:00,,,2026-01-04 08:00:00,cancelled,765088.00,0.00,145366.72,910454.72,home_delivery,tarjeta_debito,487,,,Problemas con el método de pago
842,1046,55,2025-02-18 00:00:00,2025-02-18 21:00:00,2025-02-21 02:00:00,2025-03-02 02:00:00,,delivered,19523835.00,0.00,3709528.65,23233363.65,home_delivery,tarjeta_credito,84,,Segunda compra del mes - verificar promociones,
843,1054,65,2025-02-28 00:00:00,2025-02-28 12:00:00,2025-03-01 07:00:00,2025-03-11 07:00:00,,delivered,11115746.00,18000.00,2111991.74,13245737.74,pickup_point,tarjeta_debito,339,,,
844,1347,388,2025-03-04 00:00:00,2025-03-04 11:00:00,2025-03-06 06:00:00,2025-03-12 06:00:00,,delivered,1324041.00,0.00,251567.79,1575608.79,home_delivery,PSE,,,,
845,1133,153,2026-01-08 00:00:00,2026-01-08 19:00:00,2026-01-09 10:00:00,2026-01-11 10:00:00,,delivered,5255742.00,18000.00,998590.98,6272332.98,home_delivery,tarjeta_credito,75,,Dirección verificada por soporte,
846,1276,309,2025-10-27 00:00:00,,,,2025-10-28 16:00:00,cancelled,7173761.00,15000.00,1363014.59,8551775.59,home_delivery,nequi,,,,Error al realizar el pedido
847,1261,292,2025-05-22 00:00:00,2025-05-22 16:00:00,2025-05-24 15:00:00,2025-05-27 15:00:00,,delivered,13315258.00,18000.00,2529899.02,15863157.02,home_delivery,tarjeta_debito,301,,,
848,1456,503,2025-11-13 00:00:00,2025-11-14 00:00:00,2025-11-15 21:00:00,2025-11-19 21:00:00,,delivered,1103310.00,12000.00,209628.90,1324938.90,home_delivery,tarjeta_credito,542,,Cliente solicitó cambio de dirección post-compra,
849,1183,208,2025-06-18 00:00:00,2025-06-18 11:00:00,2025-06-19 00:00:00,2025-06-23 00:00:00,,delivered,954700.00,18000.00,181393.00,1154093.00,home_delivery,PSE,,,,
850,1041,49,2025-10-12 00:00:00,2025-10-12 07:00:00,2025-10-13 19:00:00,2025-10-21 19:00:00,,delivered,6748188.00,15000.00,1282155.72,8045343.72,home_delivery,nequi,,"Por favor empacar con cuidado, es un regalo",,
851,1443,489,2025-07-12 00:00:00,2025-07-12 22:00:00,2025-07-15 04:00:00,2025-07-22 04:00:00,,delivered,6104805.00,25000.00,1159912.95,7289717.95,pickup_point,tarjeta_debito,256,Llamar antes de entregar,,
852,1340,381,2025-11-20 00:00:00,2025-11-20 22:00:00,2025-11-22 10:00:00,2025-11-24 10:00:00,,delivered,10351217.00,8000.00,1966731.23,12325948.23,home_delivery,nequi,,,,
853,1423,468,2025-04-25 00:00:00,2025-04-26 00:00:00,2025-04-28 11:00:00,2025-05-04 11:00:00,,delivered,2369069.00,0.00,450123.11,2819192.11,home_delivery,tarjeta_debito,111,,,
854,1269,300,2025-05-09 00:00:00,2025-05-09 04:00:00,2025-05-10 08:00:00,2025-05-16 08:00:00,,delivered,618651.00,15000.00,117543.69,751194.69,home_delivery,tarjeta_debito,76,,,
855,1225,254,2025-06-08 00:00:00,,,,2025-06-08 08:00:00,cancelled,8785020.00,0.00,1669153.80,10454173.80,home_delivery,tarjeta_credito,384,,Cliente premium - envío express autorizado,Cliente solicitó cancelación por viaje
856,1317,354,2025-05-17 00:00:00,2025-05-17 01:00:00,2025-05-18 04:00:00,2025-05-29 04:00:00,,delivered,9434007.00,12000.00,1792461.33,11238468.33,home_delivery,PSE,,,,
857,1069,80,2025-12-01 00:00:00,2025-12-01 11:00:00,2025-12-03 00:00:00,2025-12-05 00:00:00,,delivered,11281771.00,10000.00,2143536.49,13435307.49,home_delivery,tarjeta_debito,273,Prefiero entrega en la tarde después de las 2pm,,
858,1148,169,2025-08-07 00:00:00,2025-08-07 23:00:00,2025-08-10 00:00:00,2025-08-17 00:00:00,,delivered,7776182.00,0.00,1477474.58,9253656.58,home_delivery,tarjeta_credito,24,Prefiero entrega en la tarde después de las 2pm,,
859,1167,189,2025-09-02 00:00:00,2025-09-02 01:00:00,,,2025-09-04 01:00:00,cancelled,18006767.00,25000.00,3421285.73,21453052.73,home_delivery,tarjeta_credito,73,,,Producto similar comprado en tienda física
860,1137,158,2025-06-09 00:00:00,2025-06-09 23:00:00,2025-06-12 08:00:00,2025-06-18 08:00:00,,delivered,693765.00,10000.00,131815.35,835580.35,home_delivery,tarjeta_debito,318,,,
861,1311,347,2025-05-16 00:00:00,2025-05-16 15:00:00,2025-05-19 07:00:00,2025-05-20 07:00:00,,delivered,510882.00,0.00,97067.58,607949.58,home_delivery,nequi,,,,
862,1029,34,2026-01-04 00:00:00,2026-01-04 04:00:00,2026-01-05 23:00:00,2026-01-08 23:00:00,,delivered,10827669.00,18000.00,2057257.11,12902926.11,home_delivery,contraentrega,,,,
863,1197,224,2025-05-19 00:00:00,,,,2025-05-20 03:00:00,cancelled,10635419.00,10000.00,2020729.61,12666148.61,pickup_point,tarjeta_credito,144,,,Cliente cambió de opinión
864,1229,258,2025-09-23 00:00:00,,,,2025-09-23 17:00:00,cancelled,14433572.00,8000.00,2742378.68,17183950.68,pickup_point,PSE,,,,Cliente solicitó cancelación por viaje
865,1374,417,2025-06-03 00:00:00,2025-06-03 15:00:00,2025-06-04 09:00:00,2025-06-09 09:00:00,,delivered,11038183.00,18000.00,2097254.77,13153437.77,home_delivery,tarjeta_debito,437,,,
866,1362,404,2025-08-30 00:00:00,2025-08-30 05:00:00,2025-08-31 00:00:00,2025-09-04 00:00:00,,delivered,6612333.00,0.00,1256343.27,7868676.27,pickup_point,tarjeta_credito,278,,,
867,1097,113,2025-10-16 00:00:00,2025-10-16 11:00:00,2025-10-19 08:00:00,2025-10-22 08:00:00,,delivered,1607037.00,0.00,305337.03,1912374.03,home_delivery,tarjeta_credito,497,,,
868,1181,206,2026-01-10 00:00:00,2026-01-11 00:00:00,2026-01-12 00:00:00,2026-01-16 00:00:00,,delivered,2380425.00,0.00,452280.75,2832705.75,home_delivery,tarjeta_credito,503,,,
869,1470,518,2025-06-29 00:00:00,2025-06-29 21:00:00,,,2025-07-01 11:00:00,cancelled,10349801.00,8000.00,1966462.19,12324263.19,home_delivery,tarjeta_credito,544,,Cliente premium - envío express autorizado,Cliente cambió de opinión
870,1312,349,2025-08-12 00:00:00,2025-08-12 09:00:00,2025-08-13 09:00:00,2025-08-17 09:00:00,,delivered,11857338.00,0.00,2252894.22,14110232.22,home_delivery,tarjeta_debito,234,,,
871,1149,170,2025-04-19 00:00:00,2025-04-19 11:00:00,2025-04-21 06:00:00,2025-05-02 06:00:00,,delivered,4782837.00,25000.00,908739.03,5716576.03,pickup_point,tarjeta_credito,210,Dejar con el portero si no estoy,,
872,1070,81,2025-03-10 00:00:00,2025-03-10 14:00:00,2025-03-12 04:00:00,2025-03-23 04:00:00,,delivered,12008181.00,15000.00,2281554.39,14304735.39,pickup_point,tarjeta_credito,187,,,
873,1059,70,2025-06-01 00:00:00,2025-06-01 21:00:00,2025-06-04 20:00:00,2025-06-06 20:00:00,,delivered,2211488.00,0.00,420182.72,2631670.72,home_delivery,tarjeta_debito,492,,,
874,1173,196,2025-04-02 00:00:00,2025-04-02 04:00:00,2025-04-03 20:00:00,2025-04-14 20:00:00,,delivered,13292735.00,18000.00,2525619.65,15836354.65,home_delivery,PSE,,,,
875,1030,35,2026-01-09 00:00:00,2026-01-09 13:00:00,2026-01-12 12:00:00,2026-01-17 12:00:00,,delivered,1204862.00,8000.00,228923.78,1441785.78,home_delivery,tarjeta_credito,488,,,
876,1467,515,2025-05-30 00:00:00,2025-05-30 19:00:00,2025-05-31 15:00:00,2025-06-01 15:00:00,,delivered,18476952.00,8000.00,3510620.88,21995572.88,home_delivery,tarjeta_credito,183,,,
877,1208,236,2025-02-10 00:00:00,2025-02-10 09:00:00,2025-02-11 18:00:00,2025-02-13 18:00:00,,delivered,7411475.00,18000.00,1408180.25,8837655.25,home_delivery,PSE,,,,
878,1287,321,2025-09-27 00:00:00,2025-09-27 01:00:00,2025-09-29 03:00:00,2025-09-30 03:00:00,,delivered,2980382.00,15000.00,566272.58,3561654.58,home_delivery,tarjeta_debito,473,Entregar en horario de oficina (8am-5pm),,
879,1035,42,2025-08-25 00:00:00,2025-08-25 23:00:00,2025-08-27 23:00:00,2025-08-29 23:00:00,,delivered,11688732.00,10000.00,2220859.08,13919591.08,home_delivery,PSE,,,,
880,1289,323,2025-02-07 00:00:00,2025-02-07 03:00:00,2025-02-08 09:00:00,2025-02-18 09:00:00,,delivered,4829960.00,0.00,917692.40,5747652.40,home_delivery,tarjeta_credito,316,,,
881,1299,335,2025-10-27 00:00:00,2025-10-27 14:00:00,2025-10-29 18:00:00,2025-11-05 18:00:00,,delivered,3632546.00,12000.00,690183.74,4334729.74,home_delivery,tarjeta_credito,222,,,
